Id,Id2,Geography,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78
1400000US09001245200,09001245200,"Census Tract 2452, Fairfield County, Connecticut",4185,242,4185,,4185,242,4185,,4098,243,97.9,1.5
1400000US09001245300,09001245300,"Census Tract 2453, Fairfield County, Connecticut",5057,350,5057,,5057,350,5057,,4633,437,91.6,6.0
1400000US09001245400,09001245400,"Census Tract 2454, Fairfield County, Connecticut",3538,256,3538,,3538,256,3538,,3384,269,95.6,2.9
1400000US09001245500,09001245500,"Census Tract 2455, Fairfield County, Connecticut",2721,203,2721,,2721,203,2721,,2674,209,98.3,2.2
1400000US09001245600,09001245600,"Census Tract 2456, Fairfield County, Connecticut",6301,365,6301,,6301,365,6301,,6037,370,95.8,2.2
1400000US09001257100,09001257100,"Census Tract 2571, Fairfield County, Connecticut",3627,23,3627,,3627,23,3627,,3599,39,99.2,0.9
1400000US09001257200,09001257200,"Census Tract 2572, Fairfield County, Connecticut",4125,492,4125,,4125,492,4125,,2025,408,49.1,9.3
1400000US09001990000,09001990000,"Census Tract 9900, Fairfield County, Connecticut",0,12,0,,0,12,0,,0,12,,
1400000US09005250100,09005250100,"Census Tract 2501, Litchfield County, Connecticut",1729,110,1729,,1729,110,1729,,1678,106,97.1,1.7
1400000US09005253100,09005253100,"Census Tract 2531, Litchfield County, Connecticut",3285,328,3285,,3285,328,3285,,2931,333,89.2,6.5
1400000US09005253200,09005253200,"Census Tract 2532, Litchfield County, Connecticut",7622,513,7622,,7622,513,7622,,6795,491,89.1,5.3
1400000US09005253300,09005253300,"Census Tract 2533, Litchfield County, Connecticut",2158,198,2158,,2158,198,2158,,2042,216,94.6,4.2
1400000US09005253400,09005253400,"Census Tract 2534, Litchfield County, Connecticut",6095,325,6095,,6095,325,6095,,5707,327,93.6,4.0
1400000US09005253500,09005253500,"Census Tract 2535, Litchfield County, Connecticut",6158,343,6158,,6158,343,6158,,5967,355,96.9,2.5
1400000US09005253600,09005253600,"Census Tract 2536, Litchfield County, Connecticut",2665,323,2665,,2665,323,2665,,2253,355,84.5,8.5
1400000US09005260200,09005260200,"Census Tract 2602, Litchfield County, Connecticut",3286,17,3286,,3286,17,3286,,3123,146,95.0,4.5
1400000US09005261100,09005261100,"Census Tract 2611, Litchfield County, Connecticut",3722,19,3722,,3722,19,3722,,3554,110,95.5,2.9
1400000US09005262100,09005262100,"Census Tract 2621, Litchfield County, Connecticut",2769,18,2769,,2769,18,2769,,2681,64,96.8,2.2
1400000US09005263200,09005263200,"Census Tract 2632, Litchfield County, Connecticut",1519,188,1519,,1519,188,1519,,1499,191,98.7,1.6
1400000US09005265100,09005265100,"Census Tract 2651, Litchfield County, Connecticut",1475,124,1475,,1475,124,1475,,1463,124,99.2,0.9
1400000US09005266100,09005266100,"Census Tract 2661, Litchfield County, Connecticut",2964,16,2964,,2964,16,2964,,2918,71,98.4,2.3
1400000US09005267100,09005267100,"Census Tract 2671, Litchfield County, Connecticut",3562,22,3562,,3562,22,3562,,3412,105,95.8,2.9
1400000US09005268100,09005268100,"Census Tract 2681, Litchfield County, Connecticut",2301,204,2301,,2301,204,2301,,2244,209,97.5,2.1
1400000US09005290100,09005290100,"Census Tract 2901, Litchfield County, Connecticut",3772,18,3772,,3772,18,3772,,3730,43,98.9,1.0
1400000US09005293100,09005293100,"Census Tract 2931, Litchfield County, Connecticut",1523,119,1523,,1523,119,1523,,1504,120,98.8,1.2
1400000US09005296100,09005296100,"Census Tract 2961, Litchfield County, Connecticut",2953,29,2953,,2953,29,2953,,2918,40,98.8,0.9
1400000US09005298300,09005298300,"Census Tract 2983, Litchfield County, Connecticut",2655,133,2655,,2655,133,2655,,2580,167,97.2,3.8
1400000US09005298400,09005298400,"Census Tract 2984, Litchfield County, Connecticut",2981,130,2981,,2981,130,2981,,2931,160,98.3,2.3
1400000US09005300100,09005300100,"Census Tract 3001, Litchfield County, Connecticut",2464,290,2464,,2464,290,2464,,2407,290,97.7,1.8
1400000US09005300400,09005300400,"Census Tract 3004, Litchfield County, Connecticut",2184,241,2184,,2184,241,2184,,2121,243,97.1,2.9
1400000US09005300500,09005300500,"Census Tract 3005, Litchfield County, Connecticut",3758,277,3758,,3758,277,3758,,3735,275,99.4,0.5
1400000US09005303100,09005303100,"Census Tract 3031, Litchfield County, Connecticut",2380,127,2380,,2380,127,2380,,2366,127,99.4,0.7
1400000US09005306100,09005306100,"Census Tract 3061, Litchfield County, Connecticut",6932,23,6932,,6932,23,6932,,6804,84,98.2,1.2
1400000US09005310100,09005310100,"Census Tract 3101, Litchfield County, Connecticut",4444,391,4444,,4444,391,4444,,4179,388,94.0,3.9
1400000US09005310200,09005310200,"Census Tract 3102, Litchfield County, Connecticut",3040,338,3040,,3040,338,3040,,2775,357,91.3,5.8
1400000US09005310300,09005310300,"Census Tract 3103, Litchfield County, Connecticut",1500,176,1500,,1500,176,1500,,1372,162,91.5,6.3
1400000US09005310400,09005310400,"Census Tract 3104, Litchfield County, Connecticut",2774,255,2774,,2774,255,2774,,2751,257,99.2,1.1
1400000US09005310500,09005310500,"Census Tract 3105, Litchfield County, Connecticut",1918,153,1918,,1918,153,1918,,1773,186,92.4,5.3
1400000US09005310601,09005310601,"Census Tract 3106.01, Litchfield County, Connecticut",3742,224,3742,,3742,224,3742,,3306,312,88.3,5.0
1400000US09005310602,09005310602,"Census Tract 3106.02, Litchfield County, Connecticut",4979,272,4979,,4979,272,4979,,4730,304,95.0,3.2
1400000US09005310700,09005310700,"Census Tract 3107, Litchfield County, Connecticut",4019,338,4019,,4019,338,4019,,3685,339,91.7,4.1
1400000US09005310801,09005310801,"Census Tract 3108.01, Litchfield County, Connecticut",2633,431,2633,,2633,431,2633,,2477,410,94.1,3.6
1400000US09005310803,09005310803,"Census Tract 3108.03, Litchfield County, Connecticut",4146,477,4146,,4146,477,4146,,3553,468,85.7,7.9
1400000US09005310804,09005310804,"Census Tract 3108.04, Litchfield County, Connecticut",2866,353,2866,,2866,353,2866,,2551,377,89.0,5.7
1400000US09005320100,09005320100,"Census Tract 3201, Litchfield County, Connecticut",6397,418,6397,,6397,418,6397,,6139,474,96.0,2.6
1400000US09005320200,09005320200,"Census Tract 3202, Litchfield County, Connecticut",4753,418,4753,,4753,418,4753,,4454,461,93.7,4.9
1400000US09005342100,09005342100,"Census Tract 3421, Litchfield County, Connecticut",3585,18,3585,,3585,18,3585,,3560,39,99.3,1.0
1400000US09005349100,09005349100,"Census Tract 3491, Litchfield County, Connecticut",5144,206,5144,,5144,206,5144,,5082,201,98.8,1.1
1400000US09005349200,09005349200,"Census Tract 3492, Litchfield County, Connecticut",2687,207,2687,,2687,207,2687,,2571,211,95.7,2.8
1400000US09005360100,09005360100,"Census Tract 3601, Litchfield County, Connecticut",5273,371,5273,,5273,371,5273,,4965,416,94.2,6.3
1400000US09005360200,09005360200,"Census Tract 3602, Litchfield County, Connecticut",7736,343,7736,,7736,343,7736,,7559,339,97.7,2.0
1400000US09005360300,09005360300,"Census Tract 3603, Litchfield County, Connecticut",3498,258,3498,,3498,258,3498,,3406,270,97.4,2.6
1400000US09005360400,09005360400,"Census Tract 3604, Litchfield County, Connecticut",5880,390,5880,,5880,390,5880,,5551,469,94.4,4.5
1400000US09005362101,09005362101,"Census Tract 3621.01, Litchfield County, Connecticut",4181,228,4181,,4181,228,4181,,4106,225,98.2,1.1
1400000US09005362102,09005362102,"Census Tract 3621.02, Litchfield County, Connecticut",5729,231,5729,,5729,231,5729,,5591,255,97.6,2.0
1400000US09005425300,09005425300,"Census Tract 4253, Litchfield County, Connecticut",4334,248,4334,,4334,248,4334,,4292,256,99.0,1.1
1400000US09005425400,09005425400,"Census Tract 4254, Litchfield County, Connecticut",4496,200,4496,,4496,200,4496,,4439,207,98.7,1.0
1400000US09005425500,09005425500,"Census Tract 4255, Litchfield County, Connecticut",3318,292,3318,,3318,292,3318,,3202,271,96.5,2.8
1400000US09005425600,09005425600,"Census Tract 4256, Litchfield County, Connecticut",2645,152,2645,,2645,152,2645,,2592,150,98.0,1.1
1400000US09009120100,09009120100,"Census Tract 1201, New Haven County, Connecticut",6076,449,6076,,6076,449,6076,,5284,470,87.0,5.6
1400000US09009120200,09009120200,"Census Tract 1202, New Haven County, Connecticut",6765,451,6765,,6765,451,6765,,5456,665,80.7,8.9
1400000US09009125100,09009125100,"Census Tract 1251, New Haven County, Connecticut",4560,378,4560,,4560,378,4560,,4189,426,91.9,7.0
1400000US09009125200,09009125200,"Census Tract 1252, New Haven County, Connecticut",5663,484,5663,,5663,484,5663,,4584,570,80.9,6.1
1400000US09009125300,09009125300,"Census Tract 1253, New Haven County, Connecticut",5625,562,5625,,5625,562,5625,,4412,677,78.4,9.3
1400000US09009125400,09009125400,"Census Tract 1254, New Haven County, Connecticut",3315,333,3315,,3315,333,3315,,2688,344,81.1,6.2
1400000US09009130101,09009130101,"Census Tract 1301.01, New Haven County, Connecticut",4799,314,4799,,4799,314,4799,,4635,330,96.6,2.9
1400000US09009130102,09009130102,"Census Tract 1301.02, New Haven County, Connecticut",3070,313,3070,,3070,313,3070,,2864,311,93.3,5.4
1400000US09009130200,09009130200,"Census Tract 1302, New Haven County, Connecticut",8666,414,8666,,8666,414,8666,,7332,620,84.6,7.0
1400000US09009140100,09009140100,"Census Tract 1401, New Haven County, Connecticut",2794,347,2794,,2794,347,2794,,1499,227,53.7,6.8
1400000US09009140200,09009140200,"Census Tract 1402, New Haven County, Connecticut",1333,175,1333,,1333,175,1333,,524,166,39.3,13.3
1400000US09009140300,09009140300,"Census Tract 1403, New Haven County, Connecticut",2417,393,2417,,2417,393,2417,,723,238,29.9,9.6
1400000US09009140400,09009140400,"Census Tract 1404, New Haven County, Connecticut",4015,418,4015,,4015,418,4015,,1462,425,36.4,10.0
1400000US09009140500,09009140500,"Census Tract 1405, New Haven County, Connecticut",3856,575,3856,,3856,575,3856,,1050,418,27.2,10.3
1400000US09009140600,09009140600,"Census Tract 1406, New Haven County, Connecticut",3998,508,3998,,3998,508,3998,,1154,312,28.9,7.3
1400000US09009140700,09009140700,"Census Tract 1407, New Haven County, Connecticut",4151,609,4151,,4151,609,4151,,1710,461,41.2,9.8
1400000US09009140800,09009140800,"Census Tract 1408, New Haven County, Connecticut",3986,515,3986,,3986,515,3986,,1391,493,34.9,11.2
1400000US09009140900,09009140900,"Census Tract 1409, New Haven County, Connecticut",4976,608,4976,,4976,608,4976,,1453,325,29.2,7.2
1400000US09009141000,09009141000,"Census Tract 1410, New Haven County, Connecticut",3932,415,3932,,3932,415,3932,,3136,375,79.8,7.9
1400000US09009141100,09009141100,"Census Tract 1411, New Haven County, Connecticut",2716,256,2716,,2716,256,2716,,1513,211,55.7,6.1
1400000US09009141200,09009141200,"Census Tract 1412, New Haven County, Connecticut",4873,503,4873,,4873,503,4873,,1582,265,32.5,5.4
1400000US09009141300,09009141300,"Census Tract 1413, New Haven County, Connecticut",5961,522,5961,,5961,522,5961,,3185,411,53.4,5.8
1400000US09009141400,09009141400,"Census Tract 1414, New Haven County, Connecticut",5444,511,5444,,5444,511,5444,,1201,364,22.1,6.2
1400000US09009141500,09009141500,"Census Tract 1415, New Haven County, Connecticut",5956,641,5956,,5956,641,5956,,399,245,6.7,4.1
1400000US09009141600,09009141600,"Census Tract 1416, New Haven County, Connecticut",4977,502,4977,,4977,502,4977,,1191,336,23.9,6.1
1400000US09009141800,09009141800,"Census Tract 1418, New Haven County, Connecticut",3744,348,3744,,3744,348,3744,,1923,212,51.4,5.9
1400000US09009141900,09009141900,"Census Tract 1419, New Haven County, Connecticut",4969,470,4969,,4969,470,4969,,4200,453,84.5,5.5
1400000US09009142000,09009142000,"Census Tract 1420, New Haven County, Connecticut",3593,272,3593,,3593,272,3593,,2645,265,73.6,5.0
1400000US09009142100,09009142100,"Census Tract 1421, New Haven County, Connecticut",1679,220,1679,,1679,220,1679,,819,237,48.8,12.1
1400000US09009142200,09009142200,"Census Tract 1422, New Haven County, Connecticut",1652,172,1652,,1652,172,1652,,1473,196,89.2,5.5
1400000US09009142300,09009142300,"Census Tract 1423, New Haven County, Connecticut",6010,548,6010,,6010,548,6010,,3026,602,50.3,8.7
1400000US09009142400,09009142400,"Census Tract 1424, New Haven County, Connecticut",5290,656,5290,,5290,656,5290,,1919,517,36.3,9.7
1400000US09009142500,09009142500,"Census Tract 1425, New Haven County, Connecticut",6483,649,6483,,6483,649,6483,,3265,695,50.4,10.2
1400000US09009142601,09009142601,"Census Tract 1426.01, New Haven County, Connecticut",5968,584,5968,,5968,584,5968,,2001,582,33.5,8.7
1400000US09009142603,09009142603,"Census Tract 1426.03, New Haven County, Connecticut",4071,360,4071,,4071,360,4071,,2580,405,63.4,8.0
1400000US09009142604,09009142604,"Census Tract 1426.04, New Haven County, Connecticut",2690,606,2690,,2690,606,2690,,1325,577,49.3,16.4
1400000US09009142700,09009142700,"Census Tract 1427, New Haven County, Connecticut",6381,837,6381,,6381,837,6381,,2743,549,43.0,9.2
1400000US09009142800,09009142800,"Census Tract 1428, New Haven County, Connecticut",4896,421,4896,,4896,421,4896,,4360,461,89.1,5.5
1400000US09009150100,09009150100,"Census Tract 1501, New Haven County, Connecticut",3974,384,3974,,3974,384,3974,,3895,377,98.0,1.5
1400000US09009150200,09009150200,"Census Tract 1502, New Haven County, Connecticut",3601,387,3601,,3601,387,3601,,2565,273,71.2,8.4
1400000US09009150300,09009150300,"Census Tract 1503, New Haven County, Connecticut",4135,223,4135,,4135,223,4135,,3849,226,93.1,3.2
1400000US09009150400,09009150400,"Census Tract 1504, New Haven County, Connecticut",4575,437,4575,,4575,437,4575,,3694,399,80.7,9.7
1400000US09009150500,09009150500,"Census Tract 1505, New Haven County, Connecticut",3971,252,3971,,3971,252,3971,,3490,311,87.9,5.4
1400000US09009150600,09009150600,"Census Tract 1506, New Haven County, Connecticut",6535,378,6535,,6535,378,6535,,5918,435,90.6,3.1
1400000US09009150700,09009150700,"Census Tract 1507, New Haven County, Connecticut",4414,260,4414,,4414,260,4414,,4234,266,95.9,2.9
1400000US09009150800,09009150800,"Census Tract 1508, New Haven County, Connecticut",4045,251,4045,,4045,251,4045,,3558,319,88.0,5.4
1400000US09009150900,09009150900,"Census Tract 1509, New Haven County, Connecticut",3942,245,3942,,3942,245,3942,,3652,229,92.6,4.3
1400000US09009151000,09009151000,"Census Tract 1510, New Haven County, Connecticut",3784,343,3784,,3784,343,3784,,3580,338,94.6,2.8
1400000US09009151100,09009151100,"Census Tract 1511, New Haven County, Connecticut",6682,290,6682,,6682,290,6682,,6154,435,92.1,5.2
1400000US09009151200,09009151200,"Census Tract 1512, New Haven County, Connecticut",3236,300,3236,,3236,300,3236,,3064,303,94.7,2.7
1400000US09009154100,09009154100,"Census Tract 1541, New Haven County, Connecticut",7781,505,7781,,7781,505,7781,,4099,538,52.7,5.9
1400000US09009154200,09009154200,"Census Tract 1542, New Haven County, Connecticut",6784,712,6784,,6784,712,6784,,3126,659,46.1,7.8
1400000US09009154500,09009154500,"Census Tract 1545, New Haven County, Connecticut",4190,434,4190,,4190,434,4190,,3172,431,75.7,7.8
1400000US09009154600,09009154600,"Census Tract 1546, New Haven County, Connecticut",4688,457,4688,,4688,457,4688,,3491,485,74.5,7.3
1400000US09009154700,09009154700,"Census Tract 1547, New Haven County, Connecticut",6441,332,6441,,6441,332,6441,,6313,360,98.0,1.6
1400000US09009154800,09009154800,"Census Tract 1548, New Haven County, Connecticut",5308,361,5308,,5308,361,5308,,4999,399,94.2,4.0
1400000US09009154900,09009154900,"Census Tract 1549, New Haven County, Connecticut",3380,298,3380,,3380,298,3380,,2839,331,84.0,6.0
1400000US09009155000,09009155000,"Census Tract 1550, New Haven County, Connecticut",5765,1029,5765,,5765,1029,5765,,3423,501,59.4,13.7
1400000US09009155100,09009155100,"Census Tract 1551, New Haven County, Connecticut",3716,351,3716,,3716,351,3716,,3164,336,85.1,7.6
1400000US09009157100,09009157100,"Census Tract 1571, New Haven County, Connecticut",2714,198,2714,,2714,198,2714,,2281,254,84.0,6.8
1400000US09009157200,09009157200,"Census Tract 1572, New Haven County, Connecticut",3620,177,3620,,3620,177,3620,,3308,226,91.4,4.4
1400000US09009157300,09009157300,"Census Tract 1573, New Haven County, Connecticut",3206,150,3206,,3206,150,3206,,3004,148,93.7,3.5
1400000US09009157400,09009157400,"Census Tract 1574, New Haven County, Connecticut",4394,195,4394,,4394,195,4394,,4087,223,93.0,2.4
1400000US09009160100,09009160100,"Census Tract 1601, New Haven County, Connecticut",3336,267,3336,,3336,267,3336,,2995,312,89.8,7.3
1400000US09009160200,09009160200,"Census Tract 1602, New Haven County, Connecticut",5645,267,5645,,5645,267,5645,,4894,318,86.7,4.4
1400000US09009161100,09009161100,"Census Tract 1611, New Haven County, Connecticut",5555,31,5555,,5555,31,5555,,5460,63,98.3,1.1
1400000US09009165100,09009165100,"Census Tract 1651, New Haven County, Connecticut",4522,388,4522,,4522,388,4522,,3052,334,67.5,7.8
1400000US09009165200,09009165200,"Census Tract 1652, New Haven County, Connecticut",2405,272,2405,,2405,272,2405,,2195,306,91.3,5.9
1400000US09009165300,09009165300,"Census Tract 1653, New Haven County, Connecticut",2357,248,2357,,2357,248,2357,,2052,240,87.1,8.3
1400000US09009165400,09009165400,"Census Tract 1654, New Haven County, Connecticut",4995,294,4995,,4995,294,4995,,3480,325,69.7,5.7
1400000US09009165500,09009165500,"Census Tract 1655, New Haven County, Connecticut",4670,482,4670,,4670,482,4670,,1348,341,28.9,6.4
1400000US09009165600,09009165600,"Census Tract 1656, New Haven County, Connecticut",5408,570,5408,,5408,570,5408,,4014,497,74.2,8.1
1400000US09009165700,09009165700,"Census Tract 1657, New Haven County, Connecticut",4555,433,4555,,4555,433,4555,,2215,322,48.6,7.4
1400000US09009165801,09009165801,"Census Tract 1658.01, New Haven County, Connecticut",6189,503,6189,,6189,503,6189,,3006,442,48.6,7.4
1400000US09009165802,09009165802,"Census Tract 1658.02, New Haven County, Connecticut",4254,251,4254,,4254,251,4254,,3141,270,73.8,4.6
1400000US09009165900,09009165900,"Census Tract 1659, New Haven County, Connecticut",8096,552,8096,,8096,552,8096,,7070,533,87.3,2.2
