Id,Id2,Geography,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",9260,804,9260,,2625,604,28.3,6.5
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",0,12,0,,0,12,,
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",8670,922,8670,,6692,777,77.2,10.2
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",6610,795,6610,,4615,758,69.8,6.6
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",0,12,0,,0,12,,
1400000US36079010100,36079010100,"Census Tract 101, Putnam County, New York",4097,345,4097,,3692,405,90.1,5.8
1400000US36079010200,36079010200,"Census Tract 102, Putnam County, New York",7932,342,7932,,6881,375,86.7,4.7
1400000US36079010300,36079010300,"Census Tract 103, Putnam County, New York",4918,362,4918,,4297,417,87.4,4.7
1400000US36079010400,36079010400,"Census Tract 104, Putnam County, New York",2940,301,2940,,2463,396,83.8,7.9
1400000US36079010500,36079010500,"Census Tract 105, Putnam County, New York",5618,425,5618,,5365,397,95.5,3.8
1400000US36079010600,36079010600,"Census Tract 106, Putnam County, New York",3799,251,3799,,3639,254,95.8,3.6
1400000US36079010700,36079010700,"Census Tract 107, Putnam County, New York",2514,173,2514,,2416,174,96.1,2.4
1400000US36079010800,36079010800,"Census Tract 108, Putnam County, New York",3367,284,3367,,3094,298,91.9,5.0
1400000US36079010900,36079010900,"Census Tract 109, Putnam County, New York",7444,331,7444,,6857,436,92.1,4.4
1400000US36079011000,36079011000,"Census Tract 110, Putnam County, New York",4341,331,4341,,4131,352,95.2,2.7
1400000US36079011100,36079011100,"Census Tract 111, Putnam County, New York",5869,348,5869,,5172,401,88.1,4.6
1400000US36079011200,36079011200,"Census Tract 112, Putnam County, New York",7106,402,7106,,6445,497,90.7,5.0
1400000US36079011300,36079011300,"Census Tract 113, Putnam County, New York",4206,262,4206,,4097,326,97.4,2.9
1400000US36079011400,36079011400,"Census Tract 114, Putnam County, New York",4985,416,4985,,4817,406,96.6,2.0
1400000US36079011500,36079011500,"Census Tract 115, Putnam County, New York",6553,473,6553,,6042,475,92.2,4.0
1400000US36079011600,36079011600,"Census Tract 116, Putnam County, New York",5660,548,5660,,5334,579,94.2,4.0
1400000US36079011700,36079011700,"Census Tract 117, Putnam County, New York",5159,377,5159,,4882,364,94.6,3.8
1400000US36079011800,36079011800,"Census Tract 118, Putnam County, New York",8102,467,8102,,7080,449,87.4,3.8
1400000US36079011900,36079011900,"Census Tract 119, Putnam County, New York",5108,346,5108,,4593,376,89.9,4.3
1400000US36081000100,36081000100,"Census Tract 1, Queens County, New York",5166,448,5166,,3827,392,74.1,4.8
1400000US36081000200,36081000200,"Census Tract 2, Queens County, New York",3130,343,3130,,1210,344,38.7,9.3
1400000US36081000400,36081000400,"Census Tract 4, Queens County, New York",5075,459,5075,,1719,535,33.9,10.1
1400000US36081000600,36081000600,"Census Tract 6, Queens County, New York",3796,572,3796,,1293,466,34.1,11.4
1400000US36081000700,36081000700,"Census Tract 7, Queens County, New York",5008,441,5008,,3832,577,76.5,6.6
1400000US36081000800,36081000800,"Census Tract 8, Queens County, New York",3875,477,3875,,2108,564,54.4,10.2
1400000US36081001000,36081001000,"Census Tract 10, Queens County, New York",3614,373,3614,,1635,380,45.2,9.7
1400000US36081001200,36081001200,"Census Tract 12, Queens County, New York",4533,482,4533,,2855,585,63.0,9.9
1400000US36081001400,36081001400,"Census Tract 14, Queens County, New York",3768,551,3768,,2433,564,64.6,12.1
1400000US36081001600,36081001600,"Census Tract 16, Queens County, New York",3110,438,3110,,1697,529,54.6,11.9
1400000US36081001800,36081001800,"Census Tract 18, Queens County, New York",3246,410,3246,,1063,332,32.7,10.0
1400000US36081001900,36081001900,"Census Tract 19, Queens County, New York",1181,335,1181,,651,149,55.1,17.6
1400000US36081002000,36081002000,"Census Tract 20, Queens County, New York",1805,219,1805,,591,177,32.7,9.9
1400000US36081002200,36081002200,"Census Tract 22, Queens County, New York",1933,246,1933,,996,244,51.5,12.1
1400000US36081002400,36081002400,"Census Tract 24, Queens County, New York",2379,259,2379,,1384,286,58.2,10.2
1400000US36081002500,36081002500,"Census Tract 25, Queens County, New York",6982,634,6982,,1972,597,28.2,7.7
1400000US36081002600,36081002600,"Census Tract 26, Queens County, New York",2445,291,2445,,878,288,35.9,12.0
1400000US36081002800,36081002800,"Census Tract 28, Queens County, New York",3130,508,3130,,1351,328,43.2,9.6
1400000US36081003000,36081003000,"Census Tract 30, Queens County, New York",1765,286,1765,,740,390,41.9,22.0
1400000US36081003100,36081003100,"Census Tract 31, Queens County, New York",1124,148,1124,,881,184,78.4,10.0
1400000US36081003200,36081003200,"Census Tract 32, Queens County, New York",1331,292,1331,,605,249,45.5,16.2
1400000US36081003300,36081003300,"Census Tract 33, Queens County, New York",2525,381,2525,,1106,318,43.8,9.0
1400000US36081003400,36081003400,"Census Tract 34, Queens County, New York",2147,345,2147,,739,228,34.4,9.6
1400000US36081003600,36081003600,"Census Tract 36, Queens County, New York",3536,522,3536,,1076,283,30.4,9.5
1400000US36081003700,36081003700,"Census Tract 37, Queens County, New York",0,12,0,,0,12,,
1400000US36081003800,36081003800,"Census Tract 38, Queens County, New York",2672,323,2672,,1010,305,37.8,11.5
1400000US36081003900,36081003900,"Census Tract 39, Queens County, New York",1601,273,1601,,936,218,58.5,12.3
1400000US36081004001,36081004001,"Census Tract 40.01, Queens County, New York",2119,293,2119,,724,225,34.2,12.1
1400000US36081004002,36081004002,"Census Tract 40.02, Queens County, New York",1051,196,1051,,399,121,38.0,12.9
1400000US36081004200,36081004200,"Census Tract 42, Queens County, New York",4872,545,4872,,1553,445,31.9,9.7
1400000US36081004300,36081004300,"Census Tract 43, Queens County, New York",2137,324,2137,,764,271,35.8,11.4
1400000US36081004401,36081004401,"Census Tract 44.01, Queens County, New York",3765,323,3765,,970,337,25.8,8.6
1400000US36081004500,36081004500,"Census Tract 45, Queens County, New York",2794,342,2794,,1955,267,70.0,7.8
1400000US36081004700,36081004700,"Census Tract 47, Queens County, New York",3919,320,3919,,1811,335,46.2,7.7
1400000US36081005000,36081005000,"Census Tract 50, Queens County, New York",0,12,0,,0,12,,
1400000US36081005100,36081005100,"Census Tract 51, Queens County, New York",2078,253,2078,,835,251,40.2,11.4
1400000US36081005200,36081005200,"Census Tract 52, Queens County, New York",2993,433,2993,,579,228,19.3,7.5
1400000US36081005300,36081005300,"Census Tract 53, Queens County, New York",4214,511,4214,,3121,434,74.1,8.2
1400000US36081005400,36081005400,"Census Tract 54, Queens County, New York",5442,507,5442,,2618,463,48.1,7.4
1400000US36081005500,36081005500,"Census Tract 55, Queens County, New York",1174,354,1174,,592,175,50.4,21.2
1400000US36081005700,36081005700,"Census Tract 57, Queens County, New York",4249,412,4249,,2739,386,64.5,6.3
1400000US36081005800,36081005800,"Census Tract 58, Queens County, New York",6135,778,6135,,3459,681,56.4,11.4
1400000US36081005900,36081005900,"Census Tract 59, Queens County, New York",3653,427,3653,,2932,438,80.3,5.4
1400000US36081006100,36081006100,"Census Tract 61, Queens County, New York",5808,649,5808,,4288,618,73.8,7.3
1400000US36081006201,36081006201,"Census Tract 62.01, Queens County, New York",5662,540,5662,,4400,567,77.7,9.8
1400000US36081006202,36081006202,"Census Tract 62.02, Queens County, New York",6760,686,6760,,4793,636,70.9,7.9
1400000US36081006300,36081006300,"Census Tract 63, Queens County, New York",5737,831,5737,,4584,800,79.9,5.9
1400000US36081006501,36081006501,"Census Tract 65.01, Queens County, New York",3403,439,3403,,2976,441,87.5,6.2
1400000US36081006502,36081006502,"Census Tract 65.02, Queens County, New York",4026,500,4026,,3261,417,81.0,8.0
1400000US36081006900,36081006900,"Census Tract 69, Queens County, New York",4591,550,4591,,3138,489,68.4,7.7
1400000US36081007100,36081007100,"Census Tract 71, Queens County, New York",3505,314,3505,,2543,347,72.6,6.1
1400000US36081007300,36081007300,"Census Tract 73, Queens County, New York",4511,741,4511,,3104,566,68.8,13.2
1400000US36081007500,36081007500,"Census Tract 75, Queens County, New York",4216,504,4216,,3257,444,77.3,9.6
1400000US36081007700,36081007700,"Census Tract 77, Queens County, New York",1326,192,1326,,849,157,64.0,10.3
1400000US36081007900,36081007900,"Census Tract 79, Queens County, New York",3611,453,3611,,1249,276,34.6,9.0
1400000US36081008100,36081008100,"Census Tract 81, Queens County, New York",1159,297,1159,,437,133,37.7,13.8
1400000US36081008300,36081008300,"Census Tract 83, Queens County, New York",3896,562,3896,,1929,346,49.5,10.2
1400000US36081008500,36081008500,"Census Tract 85, Queens County, New York",1087,275,1087,,502,204,46.2,18.1
1400000US36081008600,36081008600,"Census Tract 86, Queens County, New York",2640,426,2640,,1318,357,49.9,10.7
1400000US36081008700,36081008700,"Census Tract 87, Queens County, New York",4303,428,4303,,1055,345,24.5,7.2
1400000US36081008800,36081008800,"Census Tract 88, Queens County, New York",3539,427,3539,,2522,481,71.3,9.7
1400000US36081009100,36081009100,"Census Tract 91, Queens County, New York",2717,363,2717,,1768,305,65.1,10.8
1400000US36081009400,36081009400,"Census Tract 94, Queens County, New York",2936,311,2936,,665,327,22.6,10.1
1400000US36081009500,36081009500,"Census Tract 95, Queens County, New York",2658,265,2658,,1798,261,67.6,8.8
1400000US36081009600,36081009600,"Census Tract 96, Queens County, New York",3302,644,3302,,839,349,25.4,9.8
1400000US36081009700,36081009700,"Census Tract 97, Queens County, New York",3440,407,3440,,3087,362,89.7,6.1
1400000US36081009800,36081009800,"Census Tract 98, Queens County, New York",2642,355,2642,,250,134,9.5,5.2
1400000US36081009900,36081009900,"Census Tract 99, Queens County, New York",0,12,0,,0,12,,
1400000US36081010000,36081010000,"Census Tract 100, Queens County, New York",3808,478,3808,,647,394,17.0,10.0
1400000US36081010100,36081010100,"Census Tract 101, Queens County, New York",2595,302,2595,,2194,322,84.5,6.4
1400000US36081010200,36081010200,"Census Tract 102, Queens County, New York",3019,370,3019,,395,140,13.1,5.0
1400000US36081010300,36081010300,"Census Tract 103, Queens County, New York",3708,407,3708,,2871,429,77.4,6.5
1400000US36081010400,36081010400,"Census Tract 104, Queens County, New York",3635,464,3635,,394,243,10.8,6.9
1400000US36081010500,36081010500,"Census Tract 105, Queens County, New York",4275,332,4275,,2743,354,64.2,7.0
1400000US36081010600,36081010600,"Census Tract 106, Queens County, New York",3499,478,3499,,518,315,14.8,8.6
1400000US36081010701,36081010701,"Census Tract 107.01, Queens County, New York",0,12,0,,0,12,,
1400000US36081010800,36081010800,"Census Tract 108, Queens County, New York",3484,479,3484,,830,425,23.8,10.7
1400000US36081011000,36081011000,"Census Tract 110, Queens County, New York",3230,386,3230,,698,297,21.6,8.7
1400000US36081011100,36081011100,"Census Tract 111, Queens County, New York",3198,404,3198,,2776,406,86.8,9.3
1400000US36081011200,36081011200,"Census Tract 112, Queens County, New York",2368,345,2368,,544,197,23.0,8.2
1400000US36081011300,36081011300,"Census Tract 113, Queens County, New York",4201,443,4201,,3036,378,72.3,6.4
1400000US36081011400,36081011400,"Census Tract 114, Queens County, New York",883,242,883,,528,206,59.8,14.2
1400000US36081011500,36081011500,"Census Tract 115, Queens County, New York",2462,310,2462,,1904,300,77.3,8.4
1400000US36081011600,36081011600,"Census Tract 116, Queens County, New York",2377,311,2377,,734,188,30.9,9.6
1400000US36081011700,36081011700,"Census Tract 117, Queens County, New York",3272,358,3272,,2784,361,85.1,6.7
1400000US36081011800,36081011800,"Census Tract 118, Queens County, New York",2633,304,2633,,626,214,23.8,8.1
1400000US36081011900,36081011900,"Census Tract 119, Queens County, New York",1623,232,1623,,1221,220,75.2,7.0
1400000US36081012000,36081012000,"Census Tract 120, Queens County, New York",2471,337,2471,,294,142,11.9,6.6
1400000US36081012100,36081012100,"Census Tract 121, Queens County, New York",2048,299,2048,,1676,272,81.8,6.8
1400000US36081012200,36081012200,"Census Tract 122, Queens County, New York",2922,349,2922,,613,186,21.0,6.7
1400000US36081012301,36081012301,"Census Tract 123.01, Queens County, New York",2522,414,2522,,2343,388,92.9,4.0
1400000US36081012400,36081012400,"Census Tract 124, Queens County, New York",2894,351,2894,,1219,276,42.1,8.7
1400000US36081012500,36081012500,"Census Tract 125, Queens County, New York",1937,239,1937,,1440,246,74.3,10.2
1400000US36081012601,36081012601,"Census Tract 126.01, Queens County, New York",2823,319,2823,,1024,342,36.3,11.3
1400000US36081012602,36081012602,"Census Tract 126.02, Queens County, New York",2568,363,2568,,1158,390,45.1,12.1
1400000US36081012800,36081012800,"Census Tract 128, Queens County, New York",1916,403,1916,,786,287,41.0,12.1
1400000US36081013000,36081013000,"Census Tract 130, Queens County, New York",1629,235,1629,,958,276,58.8,16.1
1400000US36081013200,36081013200,"Census Tract 132, Queens County, New York",1857,334,1857,,1138,336,61.3,11.2
1400000US36081013400,36081013400,"Census Tract 134, Queens County, New York",5408,618,5408,,3455,449,63.9,9.6
1400000US36081013500,36081013500,"Census Tract 135, Queens County, New York",1645,221,1645,,1474,245,89.6,6.4
1400000US36081013600,36081013600,"Census Tract 136, Queens County, New York",1898,250,1898,,1166,252,61.4,11.2
1400000US36081013700,36081013700,"Census Tract 137, Queens County, New York",1811,249,1811,,1566,225,86.5,11.2
1400000US36081013800,36081013800,"Census Tract 138, Queens County, New York",3557,346,3557,,1786,278,50.2,7.0
1400000US36081014000,36081014000,"Census Tract 140, Queens County, New York",3691,542,3691,,2079,496,56.3,11.2
1400000US36081014100,36081014100,"Census Tract 141, Queens County, New York",1679,190,1679,,1361,168,81.1,8.9
1400000US36081014201,36081014201,"Census Tract 142.01, Queens County, New York",4485,520,4485,,1261,389,28.1,8.0
1400000US36081014202,36081014202,"Census Tract 142.02, Queens County, New York",2508,397,2508,,846,319,33.7,10.7
1400000US36081014300,36081014300,"Census Tract 143, Queens County, New York",4021,411,4021,,2921,376,72.6,6.2
1400000US36081014400,36081014400,"Census Tract 144, Queens County, New York",2066,406,2066,,330,149,16.0,7.3
1400000US36081014500,36081014500,"Census Tract 145, Queens County, New York",1954,292,1954,,1615,272,82.7,9.0
1400000US36081014700,36081014700,"Census Tract 147, Queens County, New York",2878,349,2878,,2535,320,88.1,5.6
1400000US36081014800,36081014800,"Census Tract 148, Queens County, New York",2323,453,2323,,361,222,15.5,9.5
