Id,Id2,Geography,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01
1400000US09005362101,09005362101,"Census Tract 3621.01, Litchfield County, Connecticut",4181,228,166,110,4.0,2.6
1400000US09005362102,09005362102,"Census Tract 3621.02, Litchfield County, Connecticut",5729,231,416,174,7.3,3.0
1400000US09005425300,09005425300,"Census Tract 4253, Litchfield County, Connecticut",4325,248,278,192,6.4,4.4
1400000US09005425400,09005425400,"Census Tract 4254, Litchfield County, Connecticut",4437,201,204,155,4.6,3.5
1400000US09005425500,09005425500,"Census Tract 4255, Litchfield County, Connecticut",3317,292,310,150,9.3,4.4
1400000US09005425600,09005425600,"Census Tract 4256, Litchfield County, Connecticut",2636,151,189,55,7.2,2.1
1400000US09009120100,09009120100,"Census Tract 1201, New Haven County, Connecticut",5978,447,596,305,10.0,5.0
1400000US09009120200,09009120200,"Census Tract 1202, New Haven County, Connecticut",6637,453,1079,545,16.3,8.1
1400000US09009125100,09009125100,"Census Tract 1251, New Haven County, Connecticut",4475,370,211,127,4.7,2.9
1400000US09009125200,09009125200,"Census Tract 1252, New Haven County, Connecticut",5663,484,1335,651,23.6,11.0
1400000US09009125300,09009125300,"Census Tract 1253, New Haven County, Connecticut",5625,562,1048,517,18.6,9.4
1400000US09009125400,09009125400,"Census Tract 1254, New Haven County, Connecticut",3315,333,946,376,28.5,9.7
1400000US09009130101,09009130101,"Census Tract 1301.01, New Haven County, Connecticut",4681,319,166,103,3.5,2.2
1400000US09009130102,09009130102,"Census Tract 1301.02, New Haven County, Connecticut",3043,308,277,148,9.1,4.8
1400000US09009130200,09009130200,"Census Tract 1302, New Haven County, Connecticut",8634,412,739,377,8.6,4.2
1400000US09009140100,09009140100,"Census Tract 1401, New Haven County, Connecticut",2762,350,583,241,21.1,7.7
1400000US09009140200,09009140200,"Census Tract 1402, New Haven County, Connecticut",1299,168,675,197,52.0,12.8
1400000US09009140300,09009140300,"Census Tract 1403, New Haven County, Connecticut",2220,387,644,262,29.0,10.2
1400000US09009140400,09009140400,"Census Tract 1404, New Haven County, Connecticut",3994,412,1810,446,45.3,8.8
1400000US09009140500,09009140500,"Census Tract 1405, New Haven County, Connecticut",3856,575,1585,519,41.1,12.0
1400000US09009140600,09009140600,"Census Tract 1406, New Haven County, Connecticut",3784,495,1513,424,40.0,9.8
1400000US09009140700,09009140700,"Census Tract 1407, New Haven County, Connecticut",4083,594,1785,480,43.7,10.2
1400000US09009140800,09009140800,"Census Tract 1408, New Haven County, Connecticut",3723,515,916,308,24.6,8.3
1400000US09009140900,09009140900,"Census Tract 1409, New Haven County, Connecticut",4950,605,894,377,18.1,6.9
1400000US09009141000,09009141000,"Census Tract 1410, New Haven County, Connecticut",3932,415,424,171,10.8,4.2
1400000US09009141100,09009141100,"Census Tract 1411, New Haven County, Connecticut",2706,251,168,88,6.2,3.2
1400000US09009141200,09009141200,"Census Tract 1412, New Haven County, Connecticut",4873,503,1013,353,20.8,6.6
1400000US09009141300,09009141300,"Census Tract 1413, New Haven County, Connecticut",4060,435,1712,435,42.2,8.3
1400000US09009141400,09009141400,"Census Tract 1414, New Haven County, Connecticut",5442,511,1454,483,26.7,8.3
1400000US09009141500,09009141500,"Census Tract 1415, New Haven County, Connecticut",5956,641,1933,663,32.5,10.3
1400000US09009141600,09009141600,"Census Tract 1416, New Haven County, Connecticut",4219,492,1416,390,33.6,8.3
1400000US09009141800,09009141800,"Census Tract 1418, New Haven County, Connecticut",3407,303,463,259,13.6,7.2
1400000US09009141900,09009141900,"Census Tract 1419, New Haven County, Connecticut",4969,470,549,262,11.0,4.9
1400000US09009142000,09009142000,"Census Tract 1420, New Haven County, Connecticut",3569,272,709,245,19.9,6.1
1400000US09009142100,09009142100,"Census Tract 1421, New Haven County, Connecticut",1679,220,668,178,39.8,9.4
1400000US09009142200,09009142200,"Census Tract 1422, New Haven County, Connecticut",1631,173,151,67,9.3,4.0
1400000US09009142300,09009142300,"Census Tract 1423, New Haven County, Connecticut",5999,544,1963,521,32.7,8.1
1400000US09009142400,09009142400,"Census Tract 1424, New Haven County, Connecticut",5267,656,1959,483,37.2,8.8
1400000US09009142500,09009142500,"Census Tract 1425, New Haven County, Connecticut",6328,642,1794,567,28.4,8.1
1400000US09009142601,09009142601,"Census Tract 1426.01, New Haven County, Connecticut",5968,584,1530,474,25.6,7.1
1400000US09009142603,09009142603,"Census Tract 1426.03, New Haven County, Connecticut",4071,360,707,232,17.4,6.2
1400000US09009142604,09009142604,"Census Tract 1426.04, New Haven County, Connecticut",2546,598,584,513,22.9,17.2
1400000US09009142700,09009142700,"Census Tract 1427, New Haven County, Connecticut",6381,837,1018,421,16.0,6.7
1400000US09009142800,09009142800,"Census Tract 1428, New Haven County, Connecticut",4860,405,233,148,4.8,3.1
1400000US09009150100,09009150100,"Census Tract 1501, New Haven County, Connecticut",3974,384,207,117,5.2,2.9
1400000US09009150200,09009150200,"Census Tract 1502, New Haven County, Connecticut",3494,386,205,166,5.9,4.7
1400000US09009150300,09009150300,"Census Tract 1503, New Haven County, Connecticut",4135,223,332,121,8.0,2.8
1400000US09009150400,09009150400,"Census Tract 1504, New Haven County, Connecticut",4566,437,330,208,7.2,4.5
1400000US09009150500,09009150500,"Census Tract 1505, New Haven County, Connecticut",3971,252,310,196,7.8,5.0
1400000US09009150600,09009150600,"Census Tract 1506, New Haven County, Connecticut",6535,378,448,236,6.9,3.6
1400000US09009150700,09009150700,"Census Tract 1507, New Haven County, Connecticut",4403,258,122,69,2.8,1.6
1400000US09009150800,09009150800,"Census Tract 1508, New Haven County, Connecticut",3958,242,154,82,3.9,2.0
1400000US09009150900,09009150900,"Census Tract 1509, New Haven County, Connecticut",3904,245,207,115,5.3,2.8
1400000US09009151000,09009151000,"Census Tract 1510, New Haven County, Connecticut",3677,333,166,105,4.5,2.9
1400000US09009151100,09009151100,"Census Tract 1511, New Haven County, Connecticut",6643,288,156,69,2.3,1.0
1400000US09009151200,09009151200,"Census Tract 1512, New Haven County, Connecticut",3236,300,146,84,4.5,2.6
1400000US09009154100,09009154100,"Census Tract 1541, New Haven County, Connecticut",7696,500,1181,461,15.3,5.8
1400000US09009154200,09009154200,"Census Tract 1542, New Haven County, Connecticut",6784,712,1267,481,18.7,6.9
1400000US09009154500,09009154500,"Census Tract 1545, New Haven County, Connecticut",4188,431,589,285,14.1,6.6
1400000US09009154600,09009154600,"Census Tract 1546, New Haven County, Connecticut",4464,415,420,222,9.4,4.8
1400000US09009154700,09009154700,"Census Tract 1547, New Haven County, Connecticut",6441,332,216,149,3.4,2.2
1400000US09009154800,09009154800,"Census Tract 1548, New Haven County, Connecticut",5247,357,171,129,3.3,2.5
1400000US09009154900,09009154900,"Census Tract 1549, New Haven County, Connecticut",3306,292,315,168,9.5,4.9
1400000US09009155000,09009155000,"Census Tract 1550, New Haven County, Connecticut",5765,1029,659,447,11.4,7.9
1400000US09009155100,09009155100,"Census Tract 1551, New Haven County, Connecticut",3716,351,442,219,11.9,5.8
1400000US09009157100,09009157100,"Census Tract 1571, New Haven County, Connecticut",2659,196,129,127,4.9,4.8
1400000US09009157200,09009157200,"Census Tract 1572, New Haven County, Connecticut",3611,176,71,60,2.0,1.7
1400000US09009157300,09009157300,"Census Tract 1573, New Haven County, Connecticut",3206,150,19,19,0.6,0.6
1400000US09009157400,09009157400,"Census Tract 1574, New Haven County, Connecticut",4394,195,118,67,2.7,1.5
1400000US09009160100,09009160100,"Census Tract 1601, New Haven County, Connecticut",3336,267,165,228,4.9,6.8
1400000US09009160200,09009160200,"Census Tract 1602, New Haven County, Connecticut",5539,276,68,65,1.2,1.2
1400000US09009161100,09009161100,"Census Tract 1611, New Haven County, Connecticut",5555,31,186,94,3.3,1.7
1400000US09009165100,09009165100,"Census Tract 1651, New Haven County, Connecticut",4481,394,442,239,9.9,5.2
1400000US09009165200,09009165200,"Census Tract 1652, New Haven County, Connecticut",2405,272,100,101,4.2,4.2
1400000US09009165300,09009165300,"Census Tract 1653, New Haven County, Connecticut",2357,248,206,157,8.7,6.6
1400000US09009165400,09009165400,"Census Tract 1654, New Haven County, Connecticut",4856,281,258,158,5.3,3.3
1400000US09009165500,09009165500,"Census Tract 1655, New Haven County, Connecticut",4670,482,709,236,15.2,5.4
1400000US09009165600,09009165600,"Census Tract 1656, New Haven County, Connecticut",5408,570,352,209,6.5,3.9
1400000US09009165700,09009165700,"Census Tract 1657, New Haven County, Connecticut",4039,316,193,140,4.8,3.4
1400000US09009165801,09009165801,"Census Tract 1658.01, New Haven County, Connecticut",6060,490,609,292,10.0,4.9
1400000US09009165802,09009165802,"Census Tract 1658.02, New Haven County, Connecticut",4254,251,102,81,2.4,1.9
1400000US09009165900,09009165900,"Census Tract 1659, New Haven County, Connecticut",7366,383,445,526,6.0,7.1
1400000US09009166001,09009166001,"Census Tract 1660.01, New Haven County, Connecticut",6565,491,1088,405,16.6,6.2
1400000US09009166002,09009166002,"Census Tract 1660.02, New Haven County, Connecticut",4259,345,123,70,2.9,1.7
1400000US09009167100,09009167100,"Census Tract 1671, New Haven County, Connecticut",7949,386,225,124,2.8,1.6
1400000US09009167201,09009167201,"Census Tract 1672.01, New Haven County, Connecticut",4208,300,133,112,3.2,2.6
1400000US09009167202,09009167202,"Census Tract 1672.02, New Haven County, Connecticut",4352,242,343,180,7.9,4.0
1400000US09009167300,09009167300,"Census Tract 1673, New Haven County, Connecticut",7344,450,222,139,3.0,1.8
1400000US09009170100,09009170100,"Census Tract 1701, New Haven County, Connecticut",1873,277,862,256,46.0,10.4
1400000US09009170200,09009170200,"Census Tract 1702, New Haven County, Connecticut",2188,318,887,335,40.5,12.5
1400000US09009170300,09009170300,"Census Tract 1703, New Haven County, Connecticut",2124,309,689,257,32.4,10.8
1400000US09009170400,09009170400,"Census Tract 1704, New Haven County, Connecticut",1430,242,105,71,7.3,4.5
1400000US09009170500,09009170500,"Census Tract 1705, New Haven County, Connecticut",5922,309,73,51,1.2,0.9
1400000US09009170600,09009170600,"Census Tract 1706, New Haven County, Connecticut",2656,307,246,131,9.3,5.0
1400000US09009170700,09009170700,"Census Tract 1707, New Haven County, Connecticut",2447,255,298,197,12.2,7.7
1400000US09009170800,09009170800,"Census Tract 1708, New Haven County, Connecticut",5185,413,828,463,16.0,8.4
1400000US09009170900,09009170900,"Census Tract 1709, New Haven County, Connecticut",2123,317,578,313,27.2,12.8
1400000US09009171000,09009171000,"Census Tract 1710, New Haven County, Connecticut",1775,259,567,185,31.9,8.6
1400000US09009171100,09009171100,"Census Tract 1711, New Haven County, Connecticut",5120,457,585,329,11.4,6.4
1400000US09009171200,09009171200,"Census Tract 1712, New Haven County, Connecticut",8310,411,385,172,4.6,2.1
1400000US09009171300,09009171300,"Census Tract 1713, New Haven County, Connecticut",3755,383,490,245,13.0,6.3
1400000US09009171400,09009171400,"Census Tract 1714, New Haven County, Connecticut",2108,269,489,176,23.2,8.3
1400000US09009171500,09009171500,"Census Tract 1715, New Haven County, Connecticut",3307,460,796,417,24.1,11.4
1400000US09009171600,09009171600,"Census Tract 1716, New Haven County, Connecticut",5311,520,649,365,12.2,6.5
1400000US09009171700,09009171700,"Census Tract 1717, New Haven County, Connecticut",4055,315,91,58,2.2,1.4
1400000US09009175100,09009175100,"Census Tract 1751, New Haven County, Connecticut",2877,290,392,303,13.6,9.8
1400000US09009175200,09009175200,"Census Tract 1752, New Haven County, Connecticut",2681,277,464,258,17.3,8.8
1400000US09009175300,09009175300,"Census Tract 1753, New Haven County, Connecticut",4054,203,559,262,13.8,6.5
1400000US09009175400,09009175400,"Census Tract 1754, New Haven County, Connecticut",4606,465,432,215,9.4,4.5
1400000US09009175500,09009175500,"Census Tract 1755, New Haven County, Connecticut",7516,412,208,126,2.8,1.6
1400000US09009175600,09009175600,"Census Tract 1756, New Haven County, Connecticut",5002,339,87,56,1.7,1.1
1400000US09009175700,09009175700,"Census Tract 1757, New Haven County, Connecticut",2502,167,87,69,3.5,2.7
1400000US09009175800,09009175800,"Census Tract 1758, New Haven County, Connecticut",3847,220,41,39,1.1,1.0
1400000US09009175900,09009175900,"Census Tract 1759, New Haven County, Connecticut",4756,292,195,128,4.1,2.7
1400000US09009176000,09009176000,"Census Tract 1760, New Haven County, Connecticut",6313,394,219,166,3.5,2.6
1400000US09009180100,09009180100,"Census Tract 1801, New Haven County, Connecticut",6627,471,754,394,11.4,5.9
1400000US09009180200,09009180200,"Census Tract 1802, New Haven County, Connecticut",5075,457,552,359,10.9,6.8
1400000US09009180300,09009180300,"Census Tract 1803, New Haven County, Connecticut",2516,255,512,249,20.3,9.1
1400000US09009180400,09009180400,"Census Tract 1804, New Haven County, Connecticut",2918,265,385,292,13.2,9.6
1400000US09009180500,09009180500,"Census Tract 1805, New Haven County, Connecticut",4759,333,101,63,2.1,1.3
1400000US09009180601,09009180601,"Census Tract 1806.01, New Haven County, Connecticut",3081,205,302,152,9.8,4.9
1400000US09009180602,09009180602,"Census Tract 1806.02, New Haven County, Connecticut",3916,310,229,128,5.8,3.2
1400000US09009184100,09009184100,"Census Tract 1841, New Haven County, Connecticut",5288,444,443,207,8.4,3.8
1400000US09009184200,09009184200,"Census Tract 1842, New Haven County, Connecticut",4052,236,335,149,8.3,3.6
1400000US09009184300,09009184300,"Census Tract 1843, New Haven County, Connecticut",3992,278,190,116,4.8,2.9
1400000US09009184400,09009184400,"Census Tract 1844, New Haven County, Connecticut",3151,221,145,71,4.6,2.3
1400000US09009184500,09009184500,"Census Tract 1845, New Haven County, Connecticut",2334,167,194,177,8.3,7.6
1400000US09009184600,09009184600,"Census Tract 1846, New Haven County, Connecticut",2967,226,99,64,3.3,2.2
1400000US09009184700,09009184700,"Census Tract 1847, New Haven County, Connecticut",6053,327,589,285,9.7,4.7
1400000US09009186100,09009186100,"Census Tract 1861, New Haven County, Connecticut",7320,244,172,126,2.3,1.7
1400000US09009186200,09009186200,"Census Tract 1862, New Haven County, Connecticut",6981,246,254,182,3.6,2.6
1400000US09009190100,09009190100,"Census Tract 1901, New Haven County, Connecticut",3242,328,206,82,6.4,2.7
1400000US09009190200,09009190200,"Census Tract 1902, New Haven County, Connecticut",3393,249,99,82,2.9,2.4
1400000US09009190301,09009190301,"Census Tract 1903.01, New Haven County, Connecticut",6713,317,196,142,2.9,2.1
1400000US09009190302,09009190302,"Census Tract 1903.02, New Haven County, Connecticut",5488,359,197,100,3.6,1.9
1400000US09009190303,09009190303,"Census Tract 1903.03, New Haven County, Connecticut",3349,206,126,89,3.8,2.6
1400000US09009194100,09009194100,"Census Tract 1941, New Haven County, Connecticut",5508,418,185,105,3.4,1.9
1400000US09009194201,09009194201,"Census Tract 1942.01, New Haven County, Connecticut",7244,381,256,336,3.5,4.6
1400000US09009194202,09009194202,"Census Tract 1942.02, New Haven County, Connecticut",5267,298,74,54,1.4,1.0
1400000US09009341100,09009341100,"Census Tract 3411, New Haven County, Connecticut",6038,33,189,136,3.1,2.2
1400000US09009343101,09009343101,"Census Tract 3431.01, New Haven County, Connecticut",3838,227,106,57,2.8,1.5
1400000US09009343102,09009343102,"Census Tract 3431.02, New Haven County, Connecticut",3525,226,90,57,2.6,1.6
1400000US09009343200,09009343200,"Census Tract 3432, New Haven County, Connecticut",6702,393,178,111,2.7,1.6
1400000US09009343300,09009343300,"Census Tract 3433, New Haven County, Connecticut",6109,463,222,151,3.6,2.5
1400000US09009343400,09009343400,"Census Tract 3434, New Haven County, Connecticut",6494,306,67,64,1.0,1.0
1400000US09009344100,09009344100,"Census Tract 3441, New Haven County, Connecticut",4792,219,212,91,4.4,1.9
1400000US09009344200,09009344200,"Census Tract 3442, New Haven County, Connecticut",2706,236,60,43,2.2,1.6
1400000US09009345100,09009345100,"Census Tract 3451, New Haven County, Connecticut",6640,538,948,417,14.3,5.8
1400000US09009345201,09009345201,"Census Tract 3452.01, New Haven County, Connecticut",6190,513,824,364,13.3,5.6
1400000US09009345202,09009345202,"Census Tract 3452.02, New Haven County, Connecticut",4304,379,96,72,2.2,1.7
1400000US09009345300,09009345300,"Census Tract 3453, New Haven County, Connecticut",6411,548,687,285,10.7,4.5
1400000US09009345400,09009345400,"Census Tract 3454, New Haven County, Connecticut",7846,609,561,321,7.2,4.1
1400000US09009346101,09009346101,"Census Tract 3461.01, New Haven County, Connecticut",6834,275,346,284,5.1,4.1
